1.723279046191312711e-02,1.641018532783274910e-03,-9.549640685410753626e-04
1.678998076219809232e-02,1.660869719361992430e-03,-1.146728137234759434e-03
1.697512379019469608e-02,1.651410116226343077e-03,-1.069211854583898254e-03
1.489030075957772925e-02,1.373184223509440940e-03,-1.529261654191775913e-03
1.289288828640357439e-02,1.278861023553708306e-03,-2.249194096168910875e-03
1.240303866723848486e-02,1.192512553784653723e-03,-2.294903839654529546e-03
1.240303866723848486e-02,1.192512553784653723e-03,-2.294903839654529546e-03
1.240303866723848486e-02,1.192512553784653723e-03,-2.294903839654529546e-03
1.678762743656814563e-02,1.662256616716225807e-03,-1.148106644593573046e-03
1.645421611737253945e-02,1.695516194020383087e-03,-1.293899878950367181e-03
1.684527317747774172e-02,1.653466161916950687e-03,-1.123264155365707182e-03
1.690200546832560866e-02,1.652708611816626569e-03,-1.099933076854515577e-03
2.019818914815228739e-02,1.608481169134309352e-03,3.073429951127533747e-04
1.676903317835285248e-02,1.671528619538146946e-03,-1.158509807236052583e-03
1.728959601764763071e-02,1.637326262126639334e-03,-9.274894608497856159e-04
1.535836945274068194e-02,1.649906738278329125e-03,-1.405722228503818822e-03
1.535836945274068194e-02,1.649906738278329125e-03,-1.405722228503818822e-03
1.535836945274068194e-02,1.649906738278329125e-03,-1.405722228503818822e-03
1.701098302453979763e-02,1.650296297843438379e-03,-1.053770341735885130e-03
1.685090065637800602e-02,1.652731644617206350e-03,-1.120671612356383866e-03
6.667535254530514328e-03,2.193380719356543933e-04,-2.650907233903741517e-03
1.700658521152760908e-02,1.650362246325522315e-03,-1.055623288483468558e-03
6.667535254530514328e-03,2.193380719356543933e-04,-2.650907233903741517e-03
6.667535254530514328e-03,2.193380719356543933e-04,-2.650907233903741517e-03
1.320055291621515144e-02,1.336885602961249402e-03,-2.219175008762419923e-03
8.604597207863733457e-03,5.724765876852540162e-04,-2.402598198212113536e-03
1.680473047741852521e-02,1.653402130595750790e-03,-1.138914488461790315e-03
1.658182275308845918e-02,1.689607545637128450e-03,-1.240475956329523599e-03
1.707295920896315794e-02,1.648028689766144975e-03,-1.026756836314102151e-03
1.687126969359679235e-02,1.652615134513298577e-03,-1.112384432803962923e-03
1.701546309355699005e-02,1.649949852132342716e-03,-1.051710915120012291e-03
1.646489812757258309e-02,1.697628863189486106e-03,-1.291209112060395662e-03
1.810476841555692246e-02,1.552960407883369155e-03,-6.600666218650714330e-04
1.636024589960569792e-02,1.678708283527454229e-03,-1.317512463227578107e-03
1.645464261408964568e-02,1.695825146612075108e-03,-1.293934984304131097e-03
1.240303866723848486e-02,1.192512553784653723e-03,-2.294903839654529546e-03
1.679060190918041026e-02,1.658019671308380138e-03,-1.145652610735229142e-03
1.671236891451419182e-02,1.680437851799016858e-03,-1.184599101771647255e-03
2.233673041678627472e-02,2.880917861754975738e-03,4.257122903697875332e-04
1.679428967033021192e-02,1.660567952696970521e-03,-1.145277274135357310e-03
1.674097517627894799e-02,1.664329532168477887e-03,-1.161267228011052862e-03
1.659171532598582854e-02,1.691602540962093429e-03,-1.237696840321997902e-03
2.213306164593384362e-02,1.084414895481474470e-03,1.380486421876630631e-03
1.672231896198357257e-02,1.684496788083679432e-03,-1.179763695773532878e-03
1.682137207081459487e-02,1.658647991960683589e-03,-1.132621921618755809e-03
1.678825132208138643e-02,1.674710761245320730e-03,-1.150279658779407039e-03
1.716812966265862314e-02,1.641510776216992479e-03,-9.821948836243967786e-04
1.680223076203668162e-02,1.671127009960609493e-03,-1.143478129231381094e-03
1.679299915027710616e-02,1.657506637778409075e-03,-1.144659246023115636e-03
1.636964323871484273e-02,1.680552692089585165e-03,-1.315215853475049101e-03
1.242734295112264686e-02,1.040832221786324330e-03,-1.929292173624833680e-03
1.650793366631098449e-02,1.689047630539660576e-03,-1.267755441339450413e-03
1.676993140947850500e-02,1.671602738503980955e-03,-1.158306852310154317e-03
1.672135913193938117e-02,1.681372176307125137e-03,-1.181759015206567233e-03
1.638961921605575425e-02,1.684546046949127402e-03,-1.310389021521389617e-03
1.905084725626632336e-02,1.970548072947326482e-03,-5.151235919397028013e-04
1.670944973911725126e-02,1.911410998464330201e-03,-1.320179815490524385e-03
1.640731113030660313e-02,1.688068416589786789e-03,-1.306100069262520124e-03
1.695516935997121513e-02,1.639161033037462613e-03,-1.067443318197214839e-03
1.679494147169306381e-02,1.653257224904834113e-03,-1.142417390376423416e-03
2.150148784967124277e-02,7.346295092597486184e-04,1.296887435527794858e-03
1.688153476100922798e-02,1.653672168984379786e-03,-1.105992395480665663e-03
1.685296429075733987e-02,1.665538453636797442e-03,-1.121064893208363784e-03
1.686023326670346018e-02,1.663040216549413995e-03,-1.117678115828197281e-03
1.728771819520108499e-02,1.629772174159576986e-03,-9.225335105345590847e-04
2.054454709658820946e-02,9.634938298952771117e-06,1.307943369258122773e-03
1.643286000048891152e-02,1.693116456789540807e-03,-1.299908930372515800e-03
1.531414767999609954e-02,1.486817473831713752e-03,-1.655990949935016478e-03
1.416314007591564644e-02,1.523043194901817958e-03,-2.076541600816604691e-03
1.770701445222074705e-02,1.785937091530377056e-03,-8.567191406059323144e-04
1.680272051226285035e-02,1.654919552877194035e-03,-1.140135520093622703e-03
1.687053458423853555e-02,1.653702375746272588e-03,-1.113236143895148487e-03
