"cl"
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
16
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
32
16
32
32
32
32
16
16
16
16
16
16
16
16
16
16
16
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
35
23
35
35
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
35
23
23
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
23
35
35
35
35
35
35
35
35
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
26
37
37
26
37
26
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
23
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
35
37
35
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
37
26
26
26
26
26
26
26
26
26
26
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
26
22
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
26
22
22
22
22
22
22
22
39
39
17
39
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
39
39
39
39
22
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
39
39
39
39
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
39
39
39
39
39
39
39
39
39
39
39
39
39
39
39
22
39
22
22
22
22
22
22
39
22
22
22
22
22
22
22
22
39
39
39
39
17
17
17
17
17
17
17
17
17
17
38
38
38
38
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
38
38
38
38
38
38
38
38
38
38
17
38
38
38
38
38
38
38
38
38
38
38
38
17
38
38
38
38
38
38
17
38
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
38
38
38
38
38
17
38
38
17
17
17
17
17
17
17
17
17
17
17
17
17
38
38
38
38
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
38
38
38
38
38
38
38
38
38
38
38
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
38
38
38
38
38
38
29
29
29
29
29
29
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
29
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
29
29
29
29
29
29
29
29
29
29
29
38
38
38
29
38
38
38
38
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
29
6
6
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
7
7
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
8
8
8
8
8
8
8
10
10
10
10
10
10
10
10
10
10
10
10
10
8
8
8
8
8
8
8
8
8
8
8
8
8
7
7
7
7
7
7
7
7
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
10
8
8
10
10
8
8
10
10
8
8
8
8
10
8
8
8
8
8
8
8
8
8
8
8
7
8
8
7
7
7
7
7
7
7
7
7
7
7
7
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
10
8
8
8
8
8
10
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
31
10
10
10
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
31
11
31
11
11
11
11
11
11
11
11
11
11
11
11
11
31
31
31
31
31
31
31
31
31
31
31
31
10
31
31
31
10
10
10
10
10
1
1
1
1
1
1
1
1
1
1
10
10
10
10
10
10
10
10
10
10
10
8
10
8
8
8
8
8
8
8
8
8
8
8
8
10
8
8
8
8
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
1
1
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
30
30
30
30
30
30
30
30
30
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
3
3
3
3
3
3
3
3
3
3
3
3
3
3
30
3
3
3
3
3
3
30
30
30
30
1
30
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
10
1
10
10
10
30
30
30
30
30
30
30
30
30
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
30
30
30
30
30
30
30
30
1
1
1
1
30
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
30
1
30
30
1
1
1
1
30
1
1
1
1
1
1
1
1
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
11
11
11
11
11
11
11
11
11
19
11
11
11
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
3
3
30
30
3
30
30
30
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
30
30
3
30
30
30
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
14
14
14
14
2
2
2
2
2
2
3
3
2
30
30
30
3
3
3
3
3
3
3
3
3
3
3
3
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
3
3
3
3
30
30
3
30
30
30
30
30
3
30
30
30
3
3
3
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
11
19
11
11
19
19
19
19
19
19
19
19
19
19
19
19
19
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
18
18
18
18
13
13
13
13
13
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
28
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
18
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
2
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
19
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
34
18
18
18
18
18
13
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
18
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
2
2
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
14
14
14
14
14
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
19
19
19
19
19
19
19
19
19
11
11
11
19
19
11
19
19
19
19
19
19
19
15
19
15
15
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
34
34
34
34
34
34
34
34
34
34
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
20
20
20
20
20
18
18
18
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
40
18
18
18
18
20
20
18
20
18
20
18
18
18
18
18
13
13
13
18
13
13
13
13
14
13
13
13
13
13
2
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
14
14
14
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
20
20
18
18
18
18
40
40
40
40
40
40
40
40
40
2
2
2
40
2
40
2
40
40
40
40
40
40
40
40
40
18
18
18
18
18
18
18
18
13
13
13
13
13
13
18
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
2
2
2
2
2
14
14
14
14
14
14
14
5
14
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
18
18
20
18
18
18
40
40
18
40
40
40
40
40
40
40
40
40
18
40
40
40
40
40
40
40
40
40
18
40
40
18
18
18
18
18
18
18
18
18
13
13
13
18
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
2
2
14
14
14
14
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
20
20
20
20
20
20
20
20
18
18
18
18
20
18
18
18
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
18
18
20
18
18
18
18
18
13
13
13
13
13
13
13
13
13
13
13
13
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
14
14
14
14
14
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
18
18
18
18
20
18
18
18
18
18
18
18
18
13
14
14
13
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
14
2
14
14
14
14
14
14
14
5
14
14
14
14
14
14
14
14
5
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
15
5
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
34
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
18
18
18
18
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
14
5
14
14
14
14
14
14
14
14
5
14
14
14
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
15
15
15
15
15
19
19
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
20
18
18
18
5
5
5
5
